date,subject,price,condition_name,subarea_name,adview_url
2024-07-24 13:06:32,iPhone 13 Pro Max 128GB (MZ Mobile),2579,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-13-pro-max-128gb-mz-mobile-107623851.htm
2024-07-23 15:16:36,Iphone 13 pro max 256GB ,2699,Second-hand (Used),Klang,https://www.mudah.my/iphone-13-pro-max-256gb-107568171.htm
2024-07-23 15:16:23,iPhone 13 Pro Max 512GB FOR SALE,3188,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-13-pro-max-512gb-for-sale-107568498.htm
2024-07-23 15:03:08,iPhone 13 Pro Max 256gb,2899,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-13-pro-max-256gb-107557698.htm
2024-07-22 16:50:01,Apple iPhone 13 Pro Max 128GB Gold,2450,Second-hand (Used),Georgetown,https://www.mudah.my/apple-iphone-13-pro-max-128gb-gold-107600285.htm
2024-07-22 15:07:58,Iphone 13 Pro ,2400,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-107554401.htm
2024-07-22 15:07:58,iPhone 13 Pro Max,2750,Second-hand (Used),Putrajaya,https://www.mudah.my/iphone-13-pro-max-107555004.htm
2024-07-22 15:07:30,Iphone 13 pro 128gb,2300,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-128gb-107550253.htm
2024-07-22 15:06:52,iphone 13 pro max untuk dijual,2700,Second-hand (Used),Tasek Gelugor,https://www.mudah.my/iphone-13-pro-max-untuk-dijual-107551462.htm
2024-07-22 15:06:32,iphone 13pro 128gb,2400,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13pro-128gb-107552021.htm
2024-07-22 15:05:58,Iphone 13 pro 128gb,2200,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-128gb-107546654.htm
2024-07-22 15:05:41,Iphone 13 Pro Max,2750,Second-hand (Used),Bangi,https://www.mudah.my/iphone-13-pro-max-107548426.htm
2024-07-22 15:05:35,iphone 13 pro max 128gb,2700,Second-hand (Used),Kuchai Lama,https://www.mudah.my/iphone-13-pro-max-128gb-107543334.htm
2024-07-22 15:00:53,"256GB Iphone 13 Pro Max Green with Box, Battery 93",2500,Second-hand (Used),Petaling Jaya,https://www.mudah.my/256gb-iphone-13-pro-max-green-with-box-battery-93-106394950.htm
2024-07-22 12:25:31,IPhone 13 Pro 128GB- Fullset,2299,Second-hand (Used),Tampoi,https://www.mudah.my/iphone-13-pro-128gb-fullset-107595927.htm
2024-07-21 19:25:01,iPhone 13 Pro Max 256GB,2799,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-max-256gb-107589672.htm
2024-07-21 19:14:35,iphone 13 pro,599,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-13-pro-107546757.htm
2024-07-21 16:12:18,iphone 13 pro max buttery 89 box and cover ,3200,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-13-pro-max-buttery-89-box-and-cover-107587966.htm
